Class Name,Class Type,Available,Demand,Schedule
Law 120 I-H,1,20,0,W 10AM-12PM lec TBA
Law 120 I-I,1,20,0,WF 12-1PM lec TBA
Law 120 I-Iloilo/Day,1,20,0,F 5:30-7:30PM lec TBA
Law 120 I-Iloilo/Eve,1,23,0,MW 6-7PM lec TBA
Law 120 I-J,1,20,0,S 3-5PM lec TBA
Law 122 I-A,1,20,0,MW 1-3PM lec LAW 204-206
Law 122 I-B,1,20,0,MW 9-11AM lec LAW 204-206
Law 122 I-BGC/Day1,1,20,0,MW 3-5PM lec TBA
Law 122 I-BGC/Day2,1,20,0,WF 12-2PM lec TBA
Law 122 I-C,1,20,0,S 9-11AM lec LAW 307-309; W 5:30-7:30PM lec LAW 307-309
Law 122 I-D,1,20,0,TTh 8-10AM lec LAW 204-206
Law 122 I-E,1,20,0,TTh 2-4PM lec LAW 304
Law 122 I-G,1,20,0,Th 1-3PM lec LAW 303-305; T 1-3PM lec TBA
Law 122 I-H,1,20,0,T 4-6PM lec LAW 316; Th 4-6PM lec TBA
Law 122 I-I,1,20,0,TTh 9-11AM lec LAW 307-309
Law 122 I-Iloilo/Day,1,20,0,S 1-3PM lec TBA; W 5-7PM lec TBA
Law 122 I-J,1,20,0,WF 1-3PM lec LAW 307-309
Law 123 II-A,1,20,0,W 8-9AM lec TBA; S 2-4PM lec LAW 304
Law 123 II-B,1,20,0,TTh 10:30AM-12PM lec TBA
Law 123 II-BGC/Day1,1,20,0,WF 2-3:30PM lec TBA
Law 123 II-BGC/Day2,1,20,0,S 10:30AM-12PM lec TBA; Th 5-6:30PM lec TBA
Law 123 II-CE,1,20,0,TTh 9-10:30AM lec TBA
Law 123 II-D,1,20,0,MTh 8-9:30AM lec LAW 212
Law 123 II-G,1,20,0,MW 5-6:30PM lec TBA
Law 123 II-H,1,20,0,WF 8-9:30AM lec LAW 212
Law 123 II-I,1,20,0,TF 5-6:30PM lec TBA
Law 123 II-Iloilo/Day,1,23,0,MW 12-1:30PM lec TBA
Law 123 IV-BGC/Eve,1,20,0,WF 7:30-9PM lec TBA
Law 123 IV-Eve1,1,20,0,TTh 7:30-9PM lec TBA
Law 123 IV-Eve2,1,20,0,S 8-9:30AM lec LAW 304; Th 6-7:30PM lec TBA
Law 124 II-BGC/Eve1,1,20,0,TF 6-7:30PM lec TBA
Law 124 II-BGC/Eve2,1,20,0,WTh 8-9:30PM lec TBA
Law 124 II-Eve1,1,20,0,MW 6-7:30PM lec TBA
Law 124 II-Eve2,1,20,0,TTh 6-7:30PM lec LAW SOLIVEN
Law 124 II-Eve3,1,20,0,WF 6-7:30PM lec LAW 208
Law 124 II-Eve4,1,20,0,S 3-4:30PM lec TBA; M 6-7:30PM lec TBA
Law 124 II-Iloilo/Eve,1,20,0,WF 6-7:30PM lec TBA
Law 125 II-AD,1,20,0,WF 12-1:30PM lec LAW 200; M 12-2PM lec LAW 200
Law 125 II-B,1,20,0,W 3-5:30PM lec LAW 307-309; M 3-5:30PM lec TBA
Law 125 II-BGC/Day1,1,20,0,MW 8-10:30AM lec TBA
Law 125 II-BGC/Day2,1,20,0,MW 3:30-6PM lec TBA
Law 125 II-CH,1,20,0,F 5-6PM lec LAW 200; MW 5-7PM lec LAW 200
Law 125 II-E,1,20,0,TTh 1-3:30PM lec LAW 200
Law 125 II-G,1,20,0,TF 8-10:30AM lec LAW 304
Law 125 II-I,1,20,0,S 9-11AM lec TBA; Th 5-8PM lec LAW 203-205
Law 125 II-Iloilo/Day,1,20,0,MTh 2-4:30PM lec TBA
Law 125 III-BGC/Eve1,1,20,0,WF 6-8PM lec TBA; M 8-9PM lec TBA
Law 125 III-BGC/Eve2,1,20,0,TTh 6-8:30PM lec TBA
Law 125 III-Eve1,1,20,0,S 12-2:30PM lec LAW 307-309; W 6:30-9PM lec LAW 304
Law 125 III-Eve2,1,20,0,M 6-8:30PM lec LAW 208; W 6-8:30PM lec TBA
Law 127 OLA,1,10,0,S 6-10PM prac TBA
Law 128 CPR (FLAG),1,10,0,S 6-10PM prac TBA
Law 128 CTA,1,10,0,S 6-10PM prac TBA
Law 128 ENVI,1,10,0,S 6-10PM prac TBA
Law 128 ERC,1,10,0,S 6-10PM prac TBA
Law 128 LIC,1,10,0,S 6-10PM prac TBA
Law 128 OGCC,1,10,0,S 6-10PM prac TBA
Law 128 OLA,1,100,0,S 6-10PM prac TBA
Law 128 OSG,1,20,0,S 6-10PM prac TBA
Law 128 PCC,1,10,0,S 6-10PM prac TBA
Law 129-B III-AD,1,20,0,S 9-10:30AM lec TBA; W 6:30-8PM lec TBA
Law 129-B III-B,1,20,0,S 9-10:30AM lec LAW 316; W 6:30-8PM lec LAW 316
Law 129-B III-BGC/Day1,1,20,0,MW 4-5:30PM lec TBA
Law 129-B III-BGC/Day2,1,20,0,S 8:30-10AM lec TBA; W 6-7:30PM lec TBA
Law 129-B III-CH,1,20,0,TTh 8:30-10AM lec LAW 311-315
Law 129-B III-E,1,20,0,F 6-7:30PM lec LAW 208; M 6-7:30PM lec TBA
Law 129-B III-G,1,20,0,TTh 3:30-5PM lec LAW SOLIVEN
Law 129-B III-I,1,20,0,TTh 3-4:30PM lec LAW 208
Law 129-B III-J,1,20,0,M 8-9:30AM lec LAW AMB; W 8-9:30AM lec TBA
Law 129-B IV-BGC/Eve,1,20,0,TTh 6-7:30PM lec TBA
Law 129-B IV-Eve1,1,20,0,MW 6-7:30PM lec LAW 212
Law 129-B IV-Eve2,1,20,0,MW 7:30-9PM lec TBA
Law 130 A,1,20,0,TTh 6:30-9PM lec LAW 208
Law 130 B,1,20,0,TW 2-4:30PM lec TBA
Law 132 A,1,20,0,TTh 6:30-8PM lec TBA
Law 133 A,1,20,0,W 4-6PM lec LAW 204-206
Law 133 B,1,20,0,F 4-6PM lec LAW 204-206
Law 133 BGC,1,20,0,F 6-8PM lec TBA
Law 133 IV-BGC/Eve,1,20,0,S 10AM-12PM lec TBA
Law 133 IV-Eve1,1,20,0,TTh 6-7PM lec LAW 212
Law 133 IV-Eve2,1,20,0,MW 6-7PM lec LAW 203-205
Law 134 A,1,20,0,Th 10AM-12PM lec LAW 203-205
Law 134 II-BGC/Eve1,1,20,0,M 7:30-9:30PM lec TBA
Law 134 II-BGC/Eve2,1,20,0,T 6-8PM lec TBA
Law 134 II-Eve1,1,20,0,S 1-3PM lec LAW 200
Law 134 II-Eve2,1,20,0,F 6-8PM lec TBA
Law 134 II-Eve3,1,20,0,F 7:30-9:30PM lec TBA
Law 134 II-Eve4,1,20,0,W 6-8PM lec TBA
Law 134 II-Iloilo/Eve,1,20,0,Th 6-8PM lec TBA
Law 136 A,1,20,0,S 8-10:30AM lec TBA; W 6-8:30PM lec TBA
Law 136 B,1,20,0,S 1-3PM lec LAW 316; W 6-9PM lec LAW 311-315
Law 137 BSports Law,1,20,0,Th 6-9PM lec LAW 307-309
Law 139 II-BGC/Eve1,1,20,0,T 8-10PM lec TBA
Law 139 II-BGC/Eve2,1,20,0,W 6-8PM lec TBA
Law 139 II-Eve1,1,20,0,MW 8-9PM lec TBA
Law 139 II-Eve2,1,20,0,W 7-9PM lec LAW 303-305
Law 139 II-Eve3,1,20,0,S 1-3PM lec LAW 303-305
Law 139 II-Eve4,1,20,0,TF 8-9PM lec TBA
Law 139 II-Iloilo/Eve,1,20,0,T 6-8PM lec TBA
Law 154 III-AD,1,20,0,TTh 1-2:30PM lec LAW 307-309
Law 154 III-B,1,20,0,W 5-6:30PM lec LAW 203-205; M 5-6:30PM lec LAW AMB
Law 154 III-BGC/Day1,1,20,0,TTh 5:30-7PM lec TBA
Law 154 III-BGC/Day2,1,20,0,MW 4-5:30PM lec TBA
Law 154 III-CH,1,20,0,S 8-9:30AM lec LAW 311-315; Th 4-5:30PM lec TBA
Law 154 III-E,1,20,0,TTh 6:30-8PM lec LAW 200
Law 154 III-G,1,20,0,MW 1-2:30PM lec TBA
Law 154 III-I,1,20,0,TTh 1-2:30PM lec TBA
Law 154 III-J,1,20,0,TTh 3-4:30PM lec TBA
Law 159 A,1,20,0,TTh 9:30-11:30AM lec TBA
Law 159 B,1,20,0,TTh 7:30-9:30PM lec TBA
Law 159 BGC,1,20,0,TF 3-5PM lec TBA
Law 160 ASpecial Writs of Amparo and Habeas Data,1,20,0,M 2-3:30PM lec LAW LIB; W 2-3:30PM lec TBA
Law 163 A,1,20,0,MTh 6-7:30PM lec LAW 204-206
Law 163 B,1,20,0,TTh 5-6:30PM lec LAW 208
Law 169 A,1,20,0,F 6-8PM lec LAW 303-305
Law 169 B,1,20,0,W 2-4PM lec LAW 208
Law 171 A,1,20,0,M 6-9PM lec LAW 208
Law 171 BGC,1,20,0,T 6:30-9:30PM lec TBA
Law 172 A,1,20,0,WF 3-4:30PM lec LAW 303-305
Law 172 B,1,20,0,M 6-7:30PM lec LAW SOLIVEN; W 6-7:30PM lec TBA
Law 172 BGC,1,20,0,TTh 4:30-6PM lec TBA
Law 172 C,1,20,0,MW 2-3:30PM lec LAW 200
Law 173 II-A,1,20,0,Th 8:30-10AM lec LAW AMB; T 8:30-10AM lec TBA
Law 173 II-B,1,20,0,WF 1-2:30PM lec TBA
Law 173 II-BGC/Day1,1,20,0,TF 10-11:30AM lec TBA
Law 173 II-BGC/Day2,1,20,0,TTh 9-10:30AM lec TBA
Law 173 II-C,1,20,0,MW 8-9:30AM lec TBA
Law 173 II-D,1,20,0,WS 9-10:30AM lec TBA
Law 173 II-E,1,20,0,F 10-11:30AM lec LAW SOLIVEN; W 10-11:30AM lec TBA
Law 173 II-G,1,20,0,T 2:30-4PM lec LAW 316; Th 2:30-4PM lec TBA
Law 173 II-H,1,20,0,Th 10-11:30AM lec LAW 203-205; T 10-11:30AM lec TBA
Law 173 II-I,1,20,0,S 2-3:30PM lec TBA; Th 3-4:30PM lec LAW 203-205
Law 173 II-Iloilo/Day,1,20,0,T 10-11:30AM lec TBA; T 12-1:30PM lec TBA
Law 174 III-AD,1,20,0,MW 12-1PM lec TBA
Law 174 III-B,1,20,0,T 2-4PM lec LAW 311-315
Law 174 III-BGC/Day1,1,20,0,F 4-6PM lec TBA
Law 174 III-BGC/Day2,1,20,0,M 10AM-12PM lec TBA
Law 174 III-BGC/Eve1,1,20,0,S 11AM-12PM lec TBA; M 6-7PM lec TBA
Law 174 III-BGCEve2,1,20,0,S 9-11AM lec TBA
Law 174 III-CH,1,20,0,T 4-6PM lec LAW 311-315
Law 174 III-E,1,20,0,F 4-6PM lec LAW 304
Law 174 III-Eve1,1,20,0,S 9-11AM lec LAW 208
Law 174 III-Eve2,1,20,0,S 9-11AM lec LAW 200
Law 174 III-G,1,20,0,F 10AM-12PM lec LAW 304
Law 174 III-I,1,20,0,W 6-8PM lec LAW AMB
Law 174 III-J,1,20,0,Th 7:30-8:30PM lec LAW 304; T 7:30-8:30PM lec TBA
Law 176 B,1,20,0,MW 5:30-7PM disc LAW 212
Law 180 A,1,20,0,F 2-5PM disc LAW 208
Law 181 A,1,20,0,TTh 8-9:30AM lec LAW 208
Law 181 B,1,20,0,TTh 7:30-9PM lec LAW 212
Law 181 BGC,1,20,0,TTh 6-7:30PM lec TBA
Lingg 1 WFV,1,16,0,WF 11:30AM-1PM lec TBA
Lingg 110 MIJK,1,16,0,M 1-4PM lec TBA
Lingg 110 THR,1,16,0,TTh 8:30-10AM lec TBA
Lingg 115 THR,1,18,0,TTh 8:30-10AM lec TBA
Lingg 115 THU,1,18,0,TTh 10-11:30AM lec TBA
Lingg 115 THW,1,18,0,TTh 1-2:30PM lec TBA
Lingg 121 THU,1,20,0,TTh 10-11:30AM lec TBA
Lingg 136 MDEG,1,10,0,M 10AM-1PM lec TBA
Lingg 137 WFX,1,10,0,WF 2:30-4PM lec TBA
Lingg 140 WFU,1,20,0,WF 10-11:30AM lec TBA
Lingg 166 THU,1,16,0,TTh 10-11:30AM lec TBA
Lingg 166 THV,1,16,0,TTh 11:30AM-1PM lec TBA
Lingg 170 THW,1,20,0,TTh 1-2:30PM lec TBA
Lingg 180 THU,1,16,0,TTh 10-11:30AM lec TBA
Lingg 180 WFR,1,16,0,WF 8:30-10AM lec TBA
Lingg 199 THW,1,10,0,TTh 1-2:30PM lec TBA
Lingg 199 WFX,1,10,0,WF 2:30-4PM lec TBA
Lingg 204 FNOP,1,10,0,F 5-8PM lec TBA
Lingg 206 SCDE,1,10,0,S 9AM-12PM lec TBA
Lingg 245 MLNO ,1,10,0,M 4-7PM disc TBA
Lingg 250 SIJK,1,12,0,S 1-4PM disc TBA
Lingg 270 THZ,1,10,0,TTh 5:30-7PM disc TBA
Lingg 299 TIJK,1,10,0,T 1-4PM seminar TBA
Lingg 300 SCDE,1,10,0,S 9AM-12PM thesis TBA
Lingg 399 WIJK,1,10,0,W 1-4PM lec TBA
Lingg 400 SCDE,1,10,0,S 9AM-12PM diss TBA
Lingg ng Pil 375 FIJK,1,5,0,F 1-4PM lec TBA
LinggPil 280 WLNO,1,10,0,W 4-7PM disc TBA
LinggPil 345 TLNO ,1,10,0,T 4-7PM lec TBA
LinggPil 346 TCDE,1,10,0,T 9AM-12PM seminar TBA
LinggPil 380 SDEG,1,10,0,S 10AM-1PM lab TBA
MBB 1 THW,1,25,0,TTh 1-2:30PM lec NIMBB 110
MBB 1 THY,1,25,0,TTh 4-5:30PM lec NIMBB 105
MBB 1 WFV,1,31,0,WF 11:30AM-1PM lec NIMBB 107
MBB 1 WFW,1,25,0,WF 1-2:30PM lec NIMBB 107
MBB 1 WFX,1,27,0,WF 2:30-4PM lec NIMBB 105
MBB 10 THX,1,35,0,TTh 2:30-4PM lec NIMBB 107
MBB 10 WFX,1,35,0,WF 2:30-4PM lec NIMBB 107
MBB 100 THR,1,23,0,TTh 8:30-10AM lec NIMBB 112
MBB 100 THU,1,23,0,TTh 10-11:30AM lec NIMBB 112
MBB 100 WFR,1,23,0,WF 8:30-10AM lec NIMBB 112
MBB 110 THR,1,20,0,TTh 8:30-10AM lec NIMBB 110; T 11:30AM-5:30PM lab NIMBB 202
MBB 110 THR-1,1,10,0,TTh 8:30-10AM lec NIMBB 110; F 11:30AM-5:30PM lab NIMBB 202
MBB 110 WFR,1,20,0,WF 8:30-10AM lec NIMBB 110; Th 11:30AM-5:30PM lab NIMBB 202
MBB 110 WFR-1,1,10,0,WF 8:30-10AM lec NIMBB 110; F 11:30AM-5:30PM lab NIMBB 202
MBB 127 THR,1,30,0,TTh 8:30-10AM lec NIMBB 105
MBB 127 WFR,1,30,0,WF 8:30-10AM lec NIMBB 105
MBB 127.1 F-1,1,20,0,F 11:30AM-5:30PM lab NIMBB 203
MBB 127.1 M-1,1,20,0,M 11:30AM-5:30PM lab NIMBB 203
MBB 127.1 W-1,1,20,0,W 11:30AM-5:30PM lab NIMBB 203
MBB 141 THR,1,20,0,TTh 8:30-10AM lec NIMBB 107; F 11:30AM-5:30PM lab NIMBB 200
MBB 141 THR-1,1,10,0,TTh 8:30-10AM lec NIMBB 107; W 11:30AM-5:30PM lab NIMBB 200
MBB 141 WFR,1,20,0,WF 8:30-10AM lec NIMBB 107; M 11:30AM-5:30PM lab NIMBB 200
MBB 141 WFR-1,1,10,0,WF 8:30-10AM lec NIMBB 107; W 11:30AM-5:30PM lab NIMBB 200
MBB 150 THU,1,30,0,TTh 10-11:30AM lec NIMBB 105
MBB 150 WFU,1,30,0,WF 10-11:30AM lec NIMBB 105
MBB 190 HIJ/Lab F,1,10,0,F 11:30AM-5:30PM lab NIMBB 110; Th 1-3PM lec NIMBB 105
MBB 190 HIJ/Lab T,1,20,0,T 11:30AM-5:30PM lab NIMBB 200; Th 1-3PM lec NIMBB 105
MBB 190 TIJ/Lab F,1,10,0,F 11:30AM-5:30PM lab NIMBB 110; T 1-3PM lec NIMBB 105
MBB 190 TIJ/Lab H,1,20,0,Th 11:30AM-5:30PM lab NIMBB 200; T 1-3PM lec NIMBB 105
MBB 194 THU,1,30,0,TTh 10-11:30AM lec NIMBB 107
MBB 194 WFU,1,30,0,WF 10-11:30AM lec NIMBB 107
MBB 196 T-1,1,20,0,T 1-2PM lec NIMBB 107
MBB 196 T-2,1,20,0,T 3-4PM lec NIMBB 105
MBB 196 TH-2,1,20,0,Th 3-4PM lec NIMBB 105
MBB 197 THUSpecial Topic,1,30,0,TTh 10-11:30AM lec NIMBB 110
MBB 197 WFUSpecial Topic,1,30,0,WF 10-11:30AM lec NIMBB 110
MBB 225 THY,1,15,0,TTh 4-5:30PM lec NIMBB 107
MBB 241 WFY,1,16,0,WF 4-5:30PM lec NIMBB 105
MBB 289 S,1,10,0,S 9AM-12PM lab TBA
MBB 310 THY,1,10,0,TTh 5:30-7PM lec NIMBB 110
ME 11 MWX,1,30,0,M 1-4PM lec MH 309-311
ME 11 MWX/TXY,1,15,0,T 2:30-5:30PM lab ME 3
ME 11 MWX/WXY,1,15,0,W 2:30-5:30PM lab ME 3
ME 12 THR,1,30,0,TTh 8:30-10AM lec ME 4
ME 12 THU,1,30,0,TTh 10-11:30AM lec ME 4
ME 12 THW,1,30,0,TTh 1-2:30PM lec ME 4
ME 12 THR/MRU,1,15,0,M 8:30-11:30AM lab ME 3
ME 12 THR/MWX,1,15,0,M 1-4PM lab ME 3
ME 12 THU/FRU,1,15,0,F 8:30-11:30AM lab ME 3
ME 12 THU/WRU,1,15,0,W 8:30-11:30AM lab ME 3
ME 12 THW/HRU,1,15,0,Th 8:30-11:30AM lab ME 3
ME 12 THW/TRU,1,15,0,T 8:30-11:30AM lab ME 3
ME 31 SQR,1,15,0,S 7-10AM lab ME 3
ME 32 FRU,1,10,0,F 8:30-11:30AM lab ME SHOP
ME 32 HRU,1,10,0,Th 8:30-11:30AM lab ME SHOP
ME 32 TRU,1,10,0,T 8:30-11:30AM lab ME SHOP
ME 32 WRU,1,10,0,W 8:30-11:30AM lab ME SHOP
ME 51 THXY,1,25,0,TTh 2:30-4PM lec TBA; TTh 4-5:30PM lab TBA
ME 51 WFWX1,1,25,0,WF 1-2:30PM lec MH 309-311; WF 2:30-4PM lab MH 309-311
ME 51 WFWX2,1,25,0,WF 1-2:30PM lec TBA; WF 2:30-4PM lab TBA
ME 61 THXY,1,25,0,TTh 2:30-4PM lec ME 4; TTh 4-5:30PM lab ME 4
ME 61 WFRU1,1,20,0,WF 8:30-10AM lec ME 4; WF 10-11:30AM lab ME 4
ME 61 WFRU2,1,20,0,WF 8:30-10AM lec MH 309-311; WF 10-11:30AM lab MH 309-311
ME 62 THXY,1,20,0,TTh 2:30-4PM lec TBA; TTh 4-5:30PM lab TBA
ME 62 WFRU,1,20,0,WF 8:30-10AM lec TBA; WF 10-11:30AM lab TBA
ME 63 THWX,1,25,0,TTh 1:30-2:30PM lec MH 301-303; TTh 2:30-4PM lab MH 301-303
ME 63 WFWX,1,25,0,WF 1-2PM lec MH 305-307; WF 2-3:30PM lab MH 305-307
ME 63 WFXY,1,25,0,WF 2:30-3:30PM lec MH 301-303; WF 3:30-5PM lab MH 301-303
ME 71 MJK,1,20,0,M 2-4PM lec ME 4
ME 71 MJK/HVW,1,10,0,Th 11:30AM-2:30PM lab ME 3
ME 71 MJK/TVW,1,10,0,T 11:30AM-2:30PM lab ME 3
ME 113 FIJKL,1,15,0,F 1-2PM lec ME 3; F 2-5PM lab ME 3
ME 113 TI/SEGI,1,15,0,S 11AM-2PM lab ME 3; T 1-2PM lec TBA
ME 113 WI/SLNO,1,15,0,W 1-2PM lec TBA; S 4-7PM lab ME 3
ME 133 THUV,1,20,0,TTh 10-11AM lec TBA; TTh 11AM-12:30PM lab TBA
ME 134 THUV,1,20,0,TTh 10-11:30AM lec TBA; TTh 11:30AM-1PM lab TBA
ME 134 WFQR,1,28,0,WF 7-8:30AM lec MH 305-307; WF 8:30-10AM lab MH 305-307
ME 134 WFUV,1,29,0,WF 10-11:30AM lec MH 305-307; WF 11:30AM-1PM lab MH 305-307
ME 146 WFWX,1,20,0,WF 1-2:30PM lec ME 4; WF 2:30-4PM lab ME 4
ME 146 WFYZ,1,20,0,WF 4-5:30PM lec ME 4; WF 5:30-7PM lab ME 4
ME 147 MYZ1,1,34,0,M 4-7PM lec MH 501
ME 147 MYZ2,1,30,0,M 4-7PM lec MH 309-311
ME 147 MYZ1/HXY,1,17,0,Th 2:30-5:30PM lab TBA
ME 147 MYZ1/TXY,1,17,0,T 2:30-5:30PM lab TBA
ME 147 MYZ2/FXY,1,15,0,F 2:30-5:30PM lab TBA
ME 147 MYZ2/WXY1,1,15,0,W 2:30-5:30PM lab TBA
ME 152 THUV,1,15,0,TTh 10-11:30AM lec TBA; TTh 11:30AM-1PM lab TBA
ME 154 THR,1,10,0,TTh 8:30-10AM lec TBA
ME 155 SUVWX,1,10,0,S 10AM-4PM lab ME CONFERENCE ROOM
ME 156 THUV,1,20,0,TTh 10-11AM lec MH 305-307; TTh 11AM-12:30PM lab MH 305-307
ME 156 THXY,1,20,0,TTh 2:30-3:30PM lec MH 305-307; TTh 3:30-5PM lab MH 305-307
ME 156 WFXY,1,25,0,WF 2:30-3:30PM lec MH 313-315; WF 3:30-5PM lab MH 313-315
ME 163 THUV,1,20,0,TTh 10-11:30AM lec TBA; TTh 11:30AM-1PM lab TBA
ME 166 THQR,1,21,0,TTh 7-8:30AM lec MH 301-303; TTh 8:30-10AM lab MH 301-303
ME 166 THUV,1,20,0,TTh 10-11:30AM lec MH 301-303; TTh 11:30AM-1PM lab MH 301-303
ME 166 WFUV,1,20,0,WF 10-11:30AM lec MH 301-303; WF 11:30AM-1PM lab MH 301-303
ME 172 MBC,1,34,0,M 8-10AM lec ME 4
ME 172 MBC/HXY,1,17,0,Th 2:30-5:30PM lab TBA
ME 172 MBC/TXY,1,17,0,T 2:30-5:30PM lab TBA
ME 177 TDE,1,10,0,T 10AM-12PM lec TBA
ME 188 WFRU,1,20,0,WF 8:30-10AM lec TBA; WF 10-11:30AM lab TBA
ME 196 THRU,1,20,0,TTh 8:30-10AM lab MH 313-315; TTh 10-11:30AM lab MH 313-315
ME 196 WFRU,1,20,0,WF 8:30-10AM lab MH 313-315; WF 10-11:30AM lab MH 313-315
ME 197 THXRefrigeration and Air Conditioning,1,20,0,TTh 2:30-4PM lec MH 309-311
ME 197 THYNaval Architecture,1,20,0,TTh 4-5:30PM lec MH 301-303
ME 197 WFWSpecial Topics in Internal Combustion Engines,1,20,0,WF 1-2:30PM lec MH 301-303
ME 197 WFYAerodynamics for Power Generation,1,20,0,WF 4-5:30PM lec MH 309-311
ME 199 MQRUV,1,8,0,M 7AM-1PM lab TBA
ME 199 MWXYZ1,1,8,0,M 1-7PM lab TBA
ME 199 MWXYZ2,1,8,0,M 1-7PM lab TBA
ME 199 TWHFQ,1,7,0,TWThF 7-8:30AM lab TBA
ME 242 MZZQ,1,10,0,M 6-9PM lec MH 301-303
ME 258 TZZQ,1,10,0,T 6-9PM lec MH 301-303
ME 260 WZZQ,1,10,0,W 6-9PM lec MH 301-303
ME 282 FZZQ,1,10,0,F 6-9PM lec MH 301-303
ME 298 FZZQ,1,10,0,F 6-9PM lec MH 309-311
METEO 341 MCDEIJK,1,1,0,M 9AM-12PM lab TBA; M 1-4PM lab TBA
MMME 14 THXY,1,19,0,Th 2:30-5:30PM lab MMM 218; T 2:30-5:30PM lec MMM 218
MMME 14 WFRU,1,18,0,F 8:30-11:30AM lab MMM 308; W 8:30-11:30AM lec MMM 308
MMME 21 THX,1,30,0,TTh 2:30-4PM lec MMM 303-304
MMME 21 WFW,1,30,0,WF 1-2:30PM lec MMM 205-206
MMME 21 WFX,1,30,0,WF 2:30-4PM lec MMM 303-304
MPs 10 WFW,1,25,0,WF 1-2:30PM lec CAL 402
MPs 110 WFQ,1,15,0,WF 7-8:30AM lec CAL 408
MPs 115 THW,1,15,0,TTh 1-2:30PM lec PH 1206-1208
MPs 115 THX,1,15,0,TTh 2:30-4PM lec PH 1206-1208
MPs 161 THX,1,16,0,TTh 2:30-4PM lec PH 1113-1115
MPs 165 SUV,1,15,0,S 10AM-1PM lec CAL 209
MPs 171 WFX,1,16,0,WF 2:30-4PM lec CAL 209
MPs 173 THU,1,18,0,TTh 10-11:30AM lec CAL 210
MPs 173 WFY,1,18,0,WF 4-5:30PM lec CAL 402
MPs 174 THW,1,15,0,TTh 1-2:30PM lec PH 1201
MPs 177 THW,1,20,0,TTh 1-2:30PM lec CAL 410
MPs 198 HLNO,1,21,0,Th 4-7PM lec PH 1113-1115
MPs 200 THQ,1,10,0,TTh 7-8:30AM thesis TBA
MPs 220 FLNO,1,10,0,F 4-7PM lec PH 1206-1208
MPs 225 TNOP,1,11,0,T 5-8PM lec CAL 405
MPs 300 WFQ,1,10,0,WF 7-8:30AM thesis TBA
MPs 301 TLNO,1,10,0,T 4-7PM lec CAL 406
MPs 302 SIJK,1,10,0,S 1-4PM lec PH 1206-1208
MPs 330 FNOP,1,10,0,F 5-8PM lec CAL 209
MPs 380 SCDE,1,10,0,S 9AM-12PM lec CAL 403
MPs 399 HNOP,1,10,0,Th 5-8PM lec CAL 408
MS 1 THU,1,25,0,TTh 10-11:30AM lec MSI Sem. Rm.
MS 1 THW,1,25,0,TTh 1-2:30PM lec MSI 107
MS 1 THW-1,1,25,0,TTh 1-2:30PM lec MSI 105
MS 1 WFU,1,25,0,WF 10-11:30AM lec MSI Sem. Rm.
MS 1 WFW,1,25,0,WF 1-2:30PM lec MSI Sem. Rm.
MS 101 THX,1,25,0,TTh 2:30-4PM lec MSI 107
MS 102 THW,1,20,0,TTh 1-2:30PM lec MSI Sem. Rm.
MS 213 WFW,1,5,0,WF 1-2:30PM lec MSI 339
MS 216 WCDE,1,5,0,W 9AM-12PM lec MSI 339
MS 217 THR,1,5,0,TTh 8:30-10AM lec MSI 339
MS 230 THW,1,5,0,TTh 1-2:30PM lec MSI 320
MS 240 THX,1,5,0,TTh 2:30-4PM lec MSI Sem. Rm.
MS 240 THX-1,1,5,0,TTh 2:30-4PM lec MSI 105
MS 242 TYZ,1,5,0,T 4-7PM lec MSI 320
MS 246 WFY,1,5,0,WF 4-5:30PM lec MSI 105
MS 250 WFV,1,5,0,WF 11:30AM-1PM lec MSI 320
MS 258 WFU,1,5,0,WF 10-11:30AM lec MSI 320
MS 260 THU,1,5,0,TTh 10-11:30AM lec MSI 105
MS 272 WFY,1,5,0,WF 4-5:30PM lec MSI 339
MS 278 THR,1,5,0,TTh 8:30-10AM lec MSI 320
MS 280 WFW,1,5,0,WF 1-2:30PM lec MSI 105
MS 361 WFR,1,5,0,WF 8:30-10AM lec MSI 320
MS 366 FXY,1,5,0,F 2-5PM lec MSI 320
MS 396 WDAdvances in metallomics: the role of metalloenzymes in biotechnology,1,5,0,W 10-11AM lec MSI 107
MS 396 WXOcean and Coastal Sustainability,1,5,0,W 1-2PM lec MSI 320
MS 396 WYRecent Advances in Ocean and Coastal Acidification Research,1,5,0,W 4-5PM lec MSI 320
MS 397 THRApplications of isotope geochemistry in marine science,1,5,0,TTh 8:30-10AM lec MSI 107
MS 397 THXMarine Eukaryotic Metabarcoding,1,5,0,TTh 2:30-4PM lec MSI 339
MS 397 THYSeaweed Chemistry and Utilization,1,5,0,TTh 4-5:30PM lec MSI 105
MS 398 THRTechniques in Coral Reef Ecology,1,5,0,TTh 8:30-10AM lec MSI 105
MS 398 THYApplied Multivariate Data Analysis,1,5,0,TTh 4-5:30PM lec MSI 339
MSE 201 APA,1,15,0,W 4-7PM lec TBA
MSE 213 CSS,1,10,0,F 4-7PM lab TBA
MSE 214 LLD,1,10,0,S 1-4PM lab TBA
MSE 215 MMV,1,11,0,S 9AM-12PM lab TBA
MSE 216 TGWXLN,1,10,0,T 12-6PM lab MMM 104
MSE 219 FWX,1,15,0,F 1-4PM lab Ostrea Room
MSE 233 MMV,1,10,0,W 4-7PM lec TBA
